RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
394775,"Las Vegas, NV",30,246000,241000,234700,225500,216600,206500,197600,189100,180100,171500,162600,155200,147900,138800,131500,126100,124300,121600,121500,122800,125500,126600,126700,125700,125500,126500,128200,128800,126300,124800,123400,123000,122400,121000,119500,117800,115500,114100,112300,110900,108800,106400,105900,107500,109800,110600,110400,109900,111200,113600,115500,117200,117900,120100,122900,126700,131100,134500,137200,139100,142400,145800,148800,152500,156500,159400,161300,163000,165500,167600,168900,169300,170300,170900,171800,166200,167000,170400,177800,179900,180500,182000,181900,183800,184600,187500,187400,185400,187500,189400,194700,193800,194800,195800,199100,200300,200100,198900,199700,199700,200100,199300,200600,202100,204400,206600,210500,213300,217900,219400,222400,224200,228000,229700,233400,235900,239200,241600,244100,247200,249900,253300,256700,259500,259800,261400,263500,267900,269600,271000,273000,273200,274000,270900,271700,270700,272000,272500,275200,278500,280900,283200
394492,"Columbus, OH",31,140000,137400,138700,137500,136900,133900,132800,130500,126800,124600,127400,127800,127800,126000,126900,127300,129300,133000,136800,138400,139100,136900,136500,141000,142900,141900,136200,134200,128200,125600,122800,125400,126000,135000,138000,134900,125200,121800,122000,122800,123600,126000,125800,123700,124900,127700,129000,123400,121000,123100,128200,130100,133500,135900,138200,132800,131500,131400,134100,132800,130500,129800,132500,137100,142700,144100,144000,142100,151800,151100,151700,143200,145300,147200,147900,149700,150100,151200,150200,150000,150000,152800,151600,161400,160600,162100,158100,158700,159500,155900,156100,156100,155600,153900,154500,156600,160300,161600,161100,158000,158400,158300,162300,163900,165900,165800,167500,168200,168800,169300,171000,170300,170700,170000,172300,173600,175400,179200,181300,183500,181700,181100,179100,180100,181000,183100,182000,182000,182700,186300,186400,192700,194800,202200,201600,202400,200900,198100,197600,198000,201700,205800
394705,"Indianapolis, IN",32,118900,117200,115600,115200,116100,116900,115900,116200,113800,112500,108800,106500,105900,106700,110700,112500,115100,116800,119300,119500,117900,116700,111100,108800,109800,115300,119200,118300,116800,116000,115700,114100,114100,117100,119700,120000,115200,115600,113000,112400,112600,113700,116900,116500,115200,114100,109900,107700,104400,110800,115300,122000,119900,121000,117700,120400,120900,124100,123300,123600,122300,123100,123500,126300,128900,132400,131800,134100,132500,135700,123000,117400,108000,113500,114600,120700,122800,127200,129900,133700,134800,134200,133200,133700,134200,134800,136800,140600,141800,141700,140300,138900,138500,138000,139400,140700,140600,140400,139400,139700,141600,143200,144500,146000,146500,147200,149100,152500,154000,153800,152300,153200,153300,154100,153300,154100,155300,157100,159000,159000,161400,162600,165000,165000,165400,165000,165300,165300,166600,167300,170100,173500,175300,174800,172600,173700,176000,179800,180900,183100,181300,181900
395059,"San Jose, CA",33,679100,642900,617300,598100,584200,564600,532100,504000,467300,443100,433000,427700,410700,391900,383600,403200,432400,454300,464100,467100,469800,479800,487400,491400,493400,482100,483100,483600,501400,510400,514700,509800,502000,491700,480500,470200,465800,459300,456900,465800,473400,488800,486200,477200,464500,455800,462200,461800,469300,475300,487300,505900,528300,554300,562800,561600,562100,565600,581400,588300,600900,608900,620000,627900,632400,640300,646400,651700,652900,647700,658500,666700,682900,682500,681200,687900,690100,699400,701900,706200,710200,711700,718000,727200,737900,741600,748400,759400,779100,797000,797500,797200,791900,798200,797200,798100,800700,806200,811300,808800,817500,818500,825600,830100,834500,826400,832600,844800,869400,864800,860400,864800,881300,895900,922400,941200,973400,991100,1011300,1063100,1112400,1132300,1112100,1085200,1076000,1079000,1069400,1088800,1066100,1051500,1038000,1029500,1040900,1021200,1019900,1019400,1028500,1027500,1016000,1006600,1017300,1027200
394355,"Austin, TX",34,185400,182100,181100,181200,183400,186200,186300,186200,184400,181200,180200,182700,183400,181700,178300,180600,183700,185400,186100,185900,183400,184600,183400,187600,183800,184400,179500,182600,190500,198300,203300,201200,195800,194800,192300,196000,189200,187700,185100,188100,187100,187200,189600,192600,193200,191700,185700,185200,187900,195000,200500,203200,205300,207300,207000,205600,201700,202900,203800,205300,206700,210900,215400,216200,217600,217500,219300,218700,220300,219700,218000,220100,221500,224400,223500,226300,230600,234600,236300,238300,237200,236600,237800,240400,243200,243900,246800,247900,249400,249400,251200,252500,254900,257200,258000,258400,261100,264100,267100,267500,268300,269800,269500,271200,273100,277500,278600,279800,279800,281700,282800,283700,283400,282600,284100,286200,290200,291300,294200,294200,294700,295600,296300,298300,299100,303100,303700,306300,304700,305800,305000,301800,298800,298700,307100,314400,316700,317000,318000,324900,325500,329100
395194,"Virginia Beach, VA",35,221800,220500,217300,213100,211000,210000,209400,207400,205800,204300,205400,207300,211100,211300,211100,206200,203200,200800,203300,204300,202400,201200,202700,203600,206100,204200,203700,198300,198300,199500,201600,196600,196300,198100,203400,198900,191200,183300,178800,173200,171800,174900,180800,180400,178200,177100,178400,180600,182400,184700,187300,185100,183300,182800,189200,193900,194300,192100,191900,190600,190300,190600,190300,191800,191800,195700,195200,195000,193900,192800,189900,187900,189800,191600,190600,190000,189000,191000,190700,192400,192000,192800,190800,191900,192800,195800,199400,199600,202300,200500,202300,199400,197500,198100,201400,204000,202400,202600,204600,206600,208200,206100,203200,202600,205700,209900,210800,212900,212100,213600,210500,212400,211500,212000,211500,213400,215500,216500,219500,221000,223500,219600,219700,217600,217900,216400,216700,217800,216800,216200,215100,222200,224000,228300,226000,224500,223300,222800,227500,228800,229000,
394902,"Nashville, TN",36,149500,149200,148100,147300,147200,145200,143100,142000,141300,140400,139200,140200,141300,141800,140200,140300,141500,142600,143100,142200,141500,141700,143000,143900,145100,143400,143900,142900,143500,142300,144800,144700,144900,143400,144400,143900,141900,141200,139500,139000,138800,142400,140500,139200,136400,139400,139500,142100,142000,143600,143500,143900,146100,147700,148900,148300,145800,147700,149300,151700,150400,151900,155200,158100,160600,161100,161300,160300,159200,160400,158000,160700,161500,165000,164900,167500,169100,170100,169200,168800,172000,175200,176800,178100,178800,180900,181500,183100,182900,183300,184500,187700,189200,188700,189600,191400,193500,195500,198200,200400,203400,206000,209500,213100,213000,214100,215800,218300,220500,220000,221400,222100,225200,227400,231100,231700,235400,236400,240100,241600,244600,247000,246900,245300,243600,245800,246000,248200,249700,254100,256800,261100,263300,263700,263500,263800,263100,264900,268700,273000,276900,280500
395005,"Providence, RI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243500,244500,247700,250700,251100,254000,255000,250800,252200,255900,261300,259800,254800,251800,250700,252700,258000,260100,261100,259300,260900,264700,268800,271000,269400,269400,270700,276300,278100,281800,281800
394862,"Milwaukee, WI",38,195900,189800,185100,178200,176400,174700,177300,175500,176000,174800,176400,176500,173700,168700,162400,159000,158500,159600,162600,164900,168300,170900,174900,180100,181900,176000,168800,161500,164100,164800,167800,166000,168300,171800,175100,180700,171100,162700,152600,152700,158100,157000,161300,157900,158100,161600,162500,161000,153100,150100,149700,150800,154000,157100,161700,161300,155400,150800,152100,158000,159800,158300,158100,159800,164900,166600,165500,161500,159600,160500,162400,162100,163700,162300,163600,162500,167200,170600,175000,175400,179200,181800,180900,180100,178700,181600,182500,182500,179200,183500,181800,186400,178400,180300,175200,179200,179900,183700,182500,183700,181100,181400,181400,184300,184800,182200,183600,184900,188400,189400,190500,191200,191300,192100,191200,191000,194100,196500,200000,199900,198900,200800,199500,203000,204200,204600,207200,207500,210100,208900,206600,207900,211400,216000,218300,216400,212500,211700,214900,218000,221700,228000
394714,"Jacksonville, FL",39,192600,181900,174000,166700,167800,170600,169300,165000,162700,157800,160300,158600,159600,150600,141500,137700,139900,143900,141000,137000,136900,137400,140800,139400,139000,133500,126600,122300,118800,119900,117700,120100,119700,122100,123400,120800,120100,116700,114800,113800,112800,118500,115400,118500,117000,123300,117300,109400,101600,100300,103400,101600,101800,100700,102100,102400,105400,108800,116600,113500,111900,107800,109900,110300,109200,114300,119700,123000,124300,122100,120300,108900,105500,104500,108300,109200,112300,114300,119900,121000,124200,121800,115800,109600,108700,113800,120700,123800,126000,126800,127000,127000,124600,125100,126100,130400,131400,133100,136000,138200,137900,138800,138700,142200,142500,144300,146900,153200,159000,160500,159300,157700,158300,159300,157600,156000,155200,158200,163000,165800,170700,171100,171200,171300,173200,174600,175200,175100,180800,184300,186700,192700,192100,192200,190900,197800,209100,213500,213900,212300,212500,214600
394849,"Memphis, TN",40,115300,112800,107000,105400,104600,108100,107400,103700,96900,92000,91400,94700,99500,101200,99100,99500,101900,106800,110600,113100,115100,112800,112700,107500,106200,105000,106300,104900,98200,96000,95300,96000,100800,101500,103300,100900,100000,97400,90300,88600,86900,91300,98300,100000,98100,93100,95100,94100,96200,94800,95600,92500,94800,97500,101500,102100,103600,102200,105300,104300,104100,99900,99100,103700,111400,113500,113700,111100,113400,113800,115700,118900,121200,120600,121400,120400,126700,126500,126600,127100,127100,127300,123900,126300,128200,129000,127800,127600,126300,125700,125100,123800,122200,122200,123900,125400,125800,127600,129300,132700,134200,137700,135300,134300,133400,135200,135000,135400,135200,137600,137700,140000,139800,141100,143300,145700,149100,149700,152600,149100,147400,145100,147800,148100,148700,147400,148400,149000,149600,147700,147000,151900,154700,157500,153600,157000,159000,162100,162400,158400,157800,159800
394935,"Oklahoma City, OK",41,103600,105700,105900,109400,109400,111200,108000,107800,106300,105500,105300,105700,108800,108500,109300,110300,112900,112900,112600,111500,111900,110500,107900,106100,108500,113800,115400,114800,111200,109400,107600,107000,110400,113200,116000,115600,113400,112400,112600,112900,113500,113600,116000,117400,116000,116200,115100,118000,117000,119100,119200,118700,117600,119100,123300,127000,129300,128300,127100,125000,125600,126300,125500,125300,127000,129300,130600,129500,129300,129200,127500,127800,129300,131900,132000,132100,132700,134000,134400,135000,135900,137300,137500,137400,135500,136300,138700,143800,145200,145100,142900,143800,143400,143600,144500,144800,145600,145600,144200,144400,142800,142700,141800,142200,142800,143800,145200,146000,145300,146800,148200,149200,147400,145700,144600,142400,143100,142900,143300,143900,144900,145100,145500,144900,145500,145300,147600,150600,151700,154500,155600,161200,161500,163600,160700,160000,159400,160700,162100,164000,165500,166000
394807,"Louisville-Jefferson County, KY",42,129900,127500,124300,122300,120900,121400,119800,120800,115200,113100,111400,114400,116500,118400,119200,119600,120300,121500,123100,122500,122300,120700,122500,123100,124400,124900,124600,124200,119700,120200,120200,121600,122000,123700,126000,126900,123700,122800,117900,118300,117100,120300,121800,122400,121300,120900,121600,121400,122700,123600,124900,125400,124700,127100,126400,128500,126400,126900,124700,123900,122400,123000,122600,122300,122200,123500,125700,125700,126900,124900,124300,124100,126400,129000,129900,130700,132300,134400,135000,134500,132400,132200,131900,136100,139900,143700,144500,145200,143600,143500,141800,145200,145300,149400,150800,153400,151000,147500,147100,148500,151800,152700,154400,154100,154300,153600,154200,153700,153500,153400,154500,156200,157900,157100,157100,157400,159300,161200,164000,169200,167600,165700,161900,161500,162100,162100,162800,163900,165000,169600,172500,177700,178300,176900,175200,176900,180000,180600,178100,179100,178500,181000
394669,"Hartford, CT",43,236200,232800,226800,215600,211000,211200,213800,214300,217200,214400,212600,210000,216200,215000,212200,205700,206200,204000,203400,203600,209300,213700,216100,217900,224000,222600,218900,208000,207600,206300,206600,210300,219400,227400,227700,219200,215700,216200,216400,211200,205700,201000,204100,203800,209300,206300,204400,199800,201300,199800,204300,202200,207300,203500,200300,201800,202300,208900,206200,199700,195800,196700,201500,203300,203500,206500,207300,207800,208200,206800,207300,207300,207900,204700,202800,199500,200200,199800,202200,200800,203100,202200,197700,193000,195700,199500,199500,198200,197900,198800,198900,199200,199100,198800,199300,203900,204500,204100,204900,205600,205300,202000,205500,208400,207400,204200,202900,203000,202300,199300,201100,201900,207000,206800,206800,205700,207300,208400,209300,210300,217400,220900,221900,215200,213900,213700,212100,210700,208600,212100,209600,208800,209100,214300,220900,218600,220000,216400,218100,217200,220700,242300
