"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
394337,"Arkadelphia, AR",860,46806,46705,46953,47086,47340,47516,47799,47997,48121,48338,48494,48731,48991,49375,49733,50096,50385,50769,51099,51355,51453,51400,51282,50946,50357,50247,50507,50347,49387,48219,47910,47856,47961,48072,48530,48789,49190,49508,50329,50695,51078,51021,51484,51923,52645,52955,52914,53058,53347,54087,54363,54663,54835,55143,55327,55553,55847,56310,56609,56687,56812,56969,56990,56954,56907,57095,57161,57245,57330,57491,57696,57832,57871,57977,58205,58539,58804,59043,59112,59235,59362,59597,59693,59844,59980,60267,60355,60578,60606,60805,60926,61149,61312,61437,61712,62063,62440,62769,62996,63301,63550,63943,64262,64630,64910,65180,65605,66031,66507,66866,67188,67615,67871,68237,68561,69020,69435,69760,70102,70383,70657,70867,71039,71237,71363,71651,71834,72204,72442,72640,72759,72906,73077,73046,72827,72688,72781,72976,73138,73080,73063,73022,73341,73698,73792,73354,72953,72966,73456,73669,73704,73414,73209,72785,72361,71965,71744,71540,71112,70759,70389,70311,70120,70037,69890,69757,69525,69457,69521,69703,69713,69743,69833,69930,69793,69610,69376,69597,69769,69751,69406,69066,68973,68770,68567,68597,68773,68985,68924,68699,68453,68400,68562,68753,68844,68949,69384,69907,70255,70337,70497,70771,71041,71008,71067,70720,70697,70343,70511,70435,70550,70500,70317,70242,70248,70469,70669,70616,70610,70591,70672,70807,70951,71028,70970,70854,70743,70874,70891,71033,71036,71618,72154,72669,72744,72872,73009,72766,72572,72218,72325,72353,72529,73001,73464,73978,74110,74371,74554,74827,75018,75316,75618,75996,76249,76605,76940,77161,77217,77238,77531,78544,79499,80602,80928,81258,81362,81602,81939,82067,82317,82711,83183,83543,83899,84524,85389,85937,86201,86207,86494,86645,87000,87370,88004
394793,"Liberal, KS",861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90160,91837,93732,96769,98825,99925,100553,101217,101679,102183,102611,103167,103432,103478,103067,102779,102737,102878,103111,103271,103421,102889,102321,101634,101702,101893,102062,102144,102259,102548,102948,103251,103256,103274,103388,103780,104054,104056,104018,103960,104299,104719,105207,105450,105736,106199,106540,106880,106940,107092,107013,107195,107457,107955,108251,108496,108820,109247,109544,109376,109040
394784,"Levelland, TX",862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74258,72713,71358,69804,69463,69983,70713,71789,72921,73351,73395,73575,74193,74589,74889,75075,75535,75808,75857,75903,76022,76430,76689,77012,77180,77450,77519,77594,77551,77833,78116,78529,78934,79350,79570,79579,79572,79672,79838,79916,79964,79743,79616,79260,79198,79052,79056,78950,78809,78721,78739,78672,78520,78209,77878,77610,77515,77599,77668,77704,77728,77834,77970,78033,78080,77948,77688,77406,77189,77082,76893,76691,76487,76420,76470,76451,76354,76283,76391,76289,76158,76015,76124,76197,76296,76416,76592,76944,77263,77583,77798,78047,78309,78562,78906,79287,79665,80030,80444,80847,81191,81608,82097,82594,83019,83438,83994,84553,85083,85571,86102,86581,86941,87341,87660,88074,88407,88827,89390,89972,90659,91337,92084,92787,93224,93676,94068,94575,94943,95379,95846,96277,96716,97198,97750,98286,98761,99319,99885,100335,100628,101065,101614,102217,102747,103530,104365,105108,105461,105800,106096,106472,106776,107259,107781,108433,108895,109616,110418,111065,111426,111272,111294,111385,111676,112126,112526,113000,113383,113730,114263,114583,114872,115083,115542,115818,115956,116080
395198,"Wahpeton, ND",863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78109,78442,78802,79254,79495,79389,79207,79185,79407,79971,80352,80696,80755,81069,81313,81593,81693,81640,81529,81486,81628,82055,82322,82931,83581,84420,84969,85354,85196,84684,83984,83712,83330,83233,82753,82176,81475,81067,81037,80569,80222,79979,79754,79413,79023,78855,78734,78497,78514,78579,78806,78673,78442,78363,78599,78759,78905,78849,79071,79146,79320,79413,79827,80702,81732,82146,82799,83114,83728,83729,84179,84761,85376,85730,85881,86860,87926,89268,89833,90334,90764,91258,91873,92520,93160,93872,94580,95508,96482,97534,98417,99087,99833,100398,100884,101299,101635,101822,102012,102009,102269,102495,102923,103237,103863,104533,105192,105425,105652,105899,106169,107395,108772,110219,110786,111329,111803,112210,112616,112859,113306,113725,114203,114189,114044,114093,114525,115204,115466,115763,115877,116261,116583,116934,116908,116353,115881,116182,117068,117985,118497,118833,119217,119635,120214,120624,120797,121084,121401,122014,122487,122929,123289,123617,123951,124453,124905,125298,125661,125446,125463,125599,126611,127707,128592,129239,129821,130558,131133,131241,131283
394868,"Mitchell, SD",864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134235,134331,134321,133539,132328,131383,131154,131387,131466,131948,132178,132267,132213,132179,132100,132574,132978,132523,131433,129785,127762,125910,123353,122096,120620,120639,120469,119874,118684,117351,116994,117422,118680,118726,118590,117916,117788,117607,117477,117761,118034,118453,118326,118154,118001,117932,118073,118143,118371,118572,118675,118825,118930,119368,119688,120200,120561,120942,121305,121777,122453,123002,123385,123669,123902,124315,124584,125041,125400,126372,127397,128131,127706,126862,126519,126748,127500,127348,127269,126997,127347,127657,128078,128649,129410,129995,130413,130840,131350,132120,132589,132869,133135,133555,134558,135245,136205,136530,137179,137703,138503,139491,140393,140716,140654,140636,141181,141886,142437,142912,143434,143968,144667,145318,146142,146846,147358,147685,148032,148351,148987,149702,150446,150952,151604,152572,153578,154556,155452,156342,157103,157630,158204,158630,158985,159351,159802,160595,161170,161654,161958,162310,162576,162849
395130,"Sterling, CO",865,69404,69714,70025,70233,70521,70838,71264,71586,71856,72213,72641,73224,73659,74044,74360,74829,75331,75810,76242,76687,77126,77569,77949,78110,78176,78365,78828,79437,80156,81047,81713,82356,82623,82077,81479,81583,83093,84379,85298,86114,86731,87159,87182,87868,88722,89833,90480,90971,91437,92159,93034,93662,94074,94467,95017,95834,96672,97559,98201,98744,98969,99430,99702,100163,100267,100305,100393,100503,100796,100877,101102,101255,101567,101826,102071,102131,102105,102068,102070,102145,102144,102193,102305,102437,102415,102246,102060,101965,102147,102486,102884,103102,103223,103473,103777,104145,104407,104683,104992,105320,105603,105839,106073,106429,106768,107574,108295,108794,108925,109073,109559,109985,110328,110545,110737,110891,111111,111355,111617,111803,111878,111905,111915,111951,112182,112480,112902,113077,113222,113322,113512,113648,113662,113478,113225,112889,112875,112927,113112,113190,113312,113507,113709,113875,113801,113593,113359,113232,113302,113314,113228,113145,113027,113003,112726,112522,112364,112327,112190,111886,111384,110911,110484,110238,110168,110198,110144,110060,109977,109822,109571,109308,109113,108835,108634,107831,107063,106146,105738,105391,105098,105004,104842,105003,105082,105323,105351,105597,105813,106009,106119,106362,106602,106863,107061,107250,107503,107940,108494,109135,109743,110331,110946,111621,112352,113183,114011,114754,115420,116078,116850,117644,118400,119347,120295,121277,122097,122904,123724,124589,125491,126266,127132,128032,129084,130191,131422,132770,133967,135267,136441,137709,138812,139949,141083,142190,143233,144247,145226,146162,147141,148209,149441,150494,151463,152467,153474,154551,155467,156353,157176,158070,159098,159937,160726,161575,162599,163712,164980,166194,167453,168646,169869,170614,171121,171521,172373,173116,173878,174297,174713,175118,175819,176587,177324,177926,178502,179085,179799,180557,181370,182076,182602,182153,181708
394959,"Pampa, TX",866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37331,37715,37703,38031,37852,37670,37372,37265,37386,37443,37688,37939,38302,38501,38690,38814,39161,39469,39791,40024,40390,40817,41134,41345,41452,41658,41846,42003,42158,42334,42443,42485,42501,42698,42893,43090,43217,43301,43423,43321,43270,43166,43466,43717,43979,43938,43880,43738,43642,43565,43485,43273,43084,42963,43015,43065,43045,42992,42933,42931,42925,42917,42912,42881,42860,42781,42649,42493,42345,42316,42297,42312,42316,42355,42488,42754,43048,43278,43348,43414,43499,43588,43755,43868,44053,44125,44321,44451,44672,44830,45077,45251,45438,45584,45826,46053,46309,46571,46855,47174,47462,47821,48127,48445,48743,49061,49378,49692,49934,50180,50417,50774,51156,51493,51725,51951,52231,52539,52810,53056,53374,53694,53982,54290,54693,55210,55639,56023,56232,56491,56680,56987,57225,57480,57667,57837,57976,58249,58527,58868,59005,59135,59155,59228,59353,59472,59662,59906,60224,60495,60746,61054,61335,61569,61665,61666,61645,61637,61812,62054,62261,62436,62515,62649,62645,62670,62712,62973,63225,63389,63365,63324,63345,63391
395241,"Yankton, SD",867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114283,113736,113130,112494,112336,113109,113424,113685,113427,113395,113414,113684,114180,114887,115591,116157,116325,116337,116651,117067,117798,118496,119306,119506,119900,120245,121008,121320,121962,122384,122966,123332,123976,124380,124589,124558,124577,124793,124987,125759,126398,127191,127375,127560,127600,127478,127135,126766,126489,126179,125918,125603,125434,125139,124857,124576,124265,124227,124191,124404,124625,124809,125084,125503,125918,126124,126267,126483,126569,126316,126042,125871,125832,125951,126182,125406,124565,123668,123889,124179,124522,124934,125453,125815,126063,126188,126394,126853,127210,127721,128048,128510,128968,129713,130478,131202,131513,131745,131973,132452,132894,133364,133653,133955,134312,134574,134823,135135,135628,136135,136733,137505,138335,138935,139524,140148,140606,140958,141425,142033,142687,143140,143689,143753,144059,144302,144993,145770,146591,147491,148136,148897,149491,150113,150644,151445,152396,153431,154492,155550,156583,157789,158987,160312,161111,161802,162207,163002,163592,163666,163237,162973,163266,163549,164150,164953,165982,167041,167687,168051,168087,168530,169308,169914,170416,170846,171387,171960,172448,172958,173381,173910,174405,174755,174872,174899,175038
395227,"Williston, ND",868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86441,86527,86989,86881,87225,87429,88856,89915,90970,91420,92424,93295,94523,95338,96186,97031,97784,98289,98588,99306,100175,101136,101533,102047,102534,103037,103671,104481,105204,105653,105820,106351,107155,107941,108432,108689,108926,109259,109599,109827,110119,110971,111835,112530,112656,113182,113551,113797,113867,114660,115684,116626,117141,117387,117440,117351,117571,118007,118717,119654,120538,121388,121964,123179,124051,125077,125578,126975,128104,129537,130621,132017,133339,134520,135540,136491,137515,138911,140690,142377,144101,145232,146986,148493,150379,151862,153506,155773,158256,160807,162910,165764,168594,171320,173078,174970,176585,178681,181017,184120,186656,188924,190374,192484,194062,196119,196902,199097,201163,204285,206426,209087,211983,215225,218085,220301,222086,223938,225745,227101,228594,229878,231990,233994,236912,238968,241676,243008,245049,245839,247211,248001,248751,249521,249924,250330,250286,250800,250881,250761,250570,251942,254000,256092,256626,257196,257404,257926,258166,258204,258245,257963,257984,257242,256966,256603,256908,256857,256288,255054,253766,253536,253561,254136,254720,256169,258033,259785,262129,263790,265782,266818,268408,269421,270775,270367,270401
394945,"Oskaloosa, IA",869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89662,89820,90254,91091,92118,92928,94028,94609,95116,95107,95358,95655,95818,96062,96290,96616,96869,97074,97295,97591,97832,97986,98164,98516,98781,99092,99249,99417,99453,99600,99839,100044,100286,100592,100961,101258,101471,101659,101716,101965,102181,102530,102808,103138,103421,103528,103933,104206,104487,104472,104464,104302,103830,103374,102903,102721,102480,102475,102284,102224,102301,102463,102588,102629,103038,103237,103402,103394,103519,103365,103308,103123,102930,102517,102214,101927,101719,101702,101805,101843,101915,102284,102592,102872,102860,102942,102854,102916,102739,102724,102428,102480,102683,103183,101874,100284,98688,98615,98653,98619,98677,98797,99038,99398,99582,99718,99926,100156,100571,100809,101182,101405,101703,101873,102026,102192,102458,102748,103376,103943,104432,104560,104794,105072,105401,105783,106176,106540,106841,107062,107456,107838,108336,108656,108884,109173,109363,109684,109729,109772,109802,110109,110682,111217,111815,112255,112682,112979,113294,113605,113841,114046,114232,114391,114753,115208,115903,116421,116816,117019,117203,117087,116947,116615,116641,116755,117193,117639,118004,118209,118485,118805,119131,119512,120008,120685,121057,121398
394418,"Brookings, OR",870,142318,142813,143373,144116,144663,145265,145667,146373,147019,147594,148254,148790,149314,149942,150612,151362,151727,152028,152342,152944,153576,153703,152988,152735,153216,154928,156304,157964,159346,160577,161439,162162,162622,162590,162021,161470,160311,159009,157958,157612,157801,158063,158563,158930,159395,159673,159973,160231,160427,160817,161313,161912,162722,163548,164474,165361,166566,168109,169257,170069,170721,171531,172287,172814,173541,174159,174963,175654,176672,177680,178726,179510,180182,181204,182214,183324,183925,184721,185730,186903,188010,188928,189776,190562,191429,192446,193590,194785,196585,198701,201117,202912,204412,205544,207467,209855,212837,216370,220404,224799,227708,230082,232274,235677,239050,244075,250259,256207,261062,264803,269802,275616,281503,287222,292248,296943,301379,305109,309243,313417,317562,320818,324147,326882,329895,331911,334311,335974,337650,338756,340222,341604,342942,343021,342406,341175,341320,341662,342417,341770,341188,340108,339238,337767,336023,334079,331765,329638,326733,323849,320898,318621,316350,312510,308515,304218,301483,298558,295615,292313,289018,286600,284193,281845,279396,277846,276950,275990,274557,272968,271537,269743,268108,266123,264593,262861,260863,259028,256986,255202,253301,252165,251350,250537,249751,249379,249220,249035,248331,247932,247253,247175,246890,246691,246844,247236,248096,248628,249486,250739,252122,253553,254839,256394,258072,259528,260589,261067,261745,262646,262979,263310,263944,265384,266735,267998,269372,270587,271288,271842,272415,273161,273377,273735,274001,275320,276716,278680,280439,281825,282704,283319,283801,284099,284815,286122,288044,289822,291714,292837,294078,295254,296940,297938,298990,300112,300944,301740,302548,303798,305053,306271,307681,308835,309512,310133,310908,312088,313500,314982,316630,318198,319708,321404,323042,324431,325296,325966,326644,327386,328334,329332,330479,331422,332573,334051,335873,337549,338910,340120,341515,342893,343594,343572,343371
394687,"Hood River, OR",871,137638,138264,138801,139165,139796,140496,141435,142467,143462,144434,145114,145890,146218,146686,147165,148093,148797,149444,149945,150851,151859,153116,153973,154524,154109,154162,154487,155337,155743,156025,156391,157054,157732,158173,158818,159558,160562,161335,162193,163163,164074,165067,165608,166359,166842,167511,167552,167757,168527,170008,171543,172684,173453,174137,175048,176255,177454,178649,179308,180016,180550,181265,181722,182300,183001,183871,184560,185312,186322,187360,188223,188783,189339,190161,191103,192236,193180,194016,194732,195684,196712,197608,198197,198863,199620,200737,201791,202925,204525,206448,208550,209618,210698,211560,213565,215685,218276,221372,224681,228318,230296,232372,234010,236948,239729,244119,249483,255376,259752,263547,267747,272665,277211,281396,285726,289348,292963,296262,300377,304602,308980,312574,315779,318591,321671,324346,326778,328579,330196,331406,332776,334107,335487,335699,335200,334197,334686,335397,336106,335318,334553,333709,333299,331702,330180,328133,326533,324307,322104,319757,317451,315125,312911,310537,308170,305355,302876,299790,296901,293862,291439,289424,287518,285982,284695,283384,282167,280996,280043,279044,277984,276588,275178,273746,273762,273837,273444,271895,269875,268029,266295,265433,265069,264656,264317,264367,264487,264432,263772,263226,262511,262461,262549,262772,263400,264247,265509,266394,267602,269282,271255,273135,274888,276973,279307,281637,283937,286314,289021,291297,293448,295603,298091,300313,302150,303743,305772,307843,309958,311749,313545,315239,316941,318905,320842,323089,325404,328260,331534,334860,338115,340913,343696,346636,349758,352662,355594,358365,361596,364751,368152,371065,373713,376294,379320,382510,385490,388195,391211,394481,398028,401460,404971,408149,410770,413201,415767,418451,419891,421339,423123,426002,428717,431441,434400,436946,438870,440544,442197,444204,446088,448212,450218,452074,453946,456231,458646,461055,463076,464941,467061,469041,471015,471303,471728
394371,"Beatrice, NE",872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79993,78968,77676,75942,74189,73698,73187,72978,72895,72920,73009,73097,72990,73685,74088,74994,75786,76263,76948,77155,77550,77653,78470,79755,81681,83111,84126,84126,84161,83994,84354,84307,83313,81511,80084,79623,79404,79290,79277,79416,79287,79333,79318,79347,79446,79883,80475,80797,80975,81026,81216,81354,81507,81646,81627,81649,81708,81972,82321,82381,82428,82208,82326,82288,82392,82442,82578,82846,82951,83219,83334,83396,83336,83138,83038,82896,83150,83417,83691,83856,84026,84226,84309,84309,84202,84096,83936,83824,83541,83410,83280,83369,83501,83649,82910,82039,81259,81223,81217,81067,80974,80864,80755,80715,80714,80750,80802,80921,81038,81085,81137,81191,81242,81260,81214,81225,81189,81255,81326,81323,81320,81208,81268,81378,81584,81782,81895,82054,82253,82500,82799,82955,83054,82997,83059,83216,83387,83584,83641,83769,83906,84183,84529,84783,84961,85078,85307,85527,85765,86021,86322,86668,87160,87709,88261,88572,88829,88922,89075,89250,89572,89683,89731,89802,90105,90448,90888,91241,91555,91718,91993,92380,92831,93176,93554,93991,94560,95132,95772,96350,96884,97172,97510,97766,98125,98425,98819,99375,99759,100204,100480,101018,101484,101864,102121,102398,102618,102876,103135,103624,104262,104884,105189,105396,105573,106088,106577,107101,107558,107364,107014
394403,"Borger, TX",873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46170,46277,46371,46556,46874,47107,47464,47874,48326,48684,48980,49245,49426,49505,49790,50171,50621,50960,51227,51459,51612,51755,51719,51830,51902,52081,52078,52088,52117,52348,52709,53095,53384,53528,53628,53653,53689,53699,53686,53751,53789,53832,53599,53357,53228,53251,53134,52892,52710,52644,52604,52451,52274,52021,51945,51801,51760,51630,51626,51564,51511,51451,51436,51422,51409,51380,51279,51147,50993,50874,50706,50566,50452,50390,50336,50294,50303,50334,50432,50393,50350,50233,50291,50402,50582,50705,50760,50861,51002,51175,51344,51509,51684,51815,51947,52057,52238,52428,52709,52925,53129,53319,53645,53904,54176,54395,54677,54959,55205,55483,55706,55929,56136,56396,56552,56718,56845,57075,57388,57757,58144,58442,58708,59005,59336,59700,60067,60433,60649,60835,60935,61135,61301,61612,61911,62227,62455,62745,62995,63328,63681,64114,64539,64851,65085,65278,65447,65584,65750,65897,65950,65940,66015,66260,66717,67174,67652,67850,67988,68057,67903,67800,67659,67844,67955,68189,68345,68554,68699,68913,69165,69368,69504,69540,69620,69747,70001,70248
395014,"Raymondville, TX",874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41901,41953,42047,42218,42345,42294,42143,41990,41928,41799,41640,41466,41527,41626,41802,41903,42002,41964,41858,41990,42155,42957,43489,44099,44112,44178,44201,44238,44232,43932,43548,43140,43048,42919,42839,42782,43187,43560,43547,43241,43060,43327,43510,43798,43962,44063,44000,44023,44185,44391,44740,45228,45661,46066,46213,46358,46486,46570,46619,46611,46404,46333,46255,47010,47758,48395,48578,48682,49015,49330,49716,49933,49957,50303,50716,51247,51462,51858,52685,53366,53884,53982,54450,54916,55495,55620,55953,55415,55009,54258,54338,54429,54806,55106,55566,55866,56022,56015,56100,56536,57240,57748,58050,58110,58170,58379,58676,59038,59342,59577,59807,60149,60608,61728,62868,63802,63951,63891,63830,63925,63866,63870,63736,63498,63340,63313,63454,63673,63887,64149,64298,64534,65301,66142,67018,67548,67977
394564,"Elk City, OK",875,48955,49141,49363,49523,49810,49871,50059,50080,50265,50348,50498,50706,50898,51212,51322,51493,51636,51913,52265,52646,52988,53152,53149,53390,53721,54111,54478,54840,55380,55795,56395,56909,57176,57917,58394,58622,58149,58035,58320,58402,58210,57944,57893,58005,58184,58448,58307,58170,57899,57947,57987,58013,57855,57740,57840,58253,58802,59351,59754,60023,60079,60221,60289,60514,60807,61182,61594,61817,61993,61972,61919,61902,62081,62375,62660,62816,62977,63127,63496,63740,63901,63840,63992,64218,64479,64633,64800,64935,65110,65215,65445,65754,66192,66495,66761,66946,67173,67329,67518,67678,67864,68118,68557,68936,69264,69450,69790,70188,70610,70252,69834,69480,69783,70046,70372,70683,71076,71295,71596,71930,72315,72593,72786,72876,73259,73687,74375,74860,75393,75750,76095,76313,76538,76808,77125,77450,77703,77964,78333,78696,78966,79023,79122,79248,79428,79680,79900,80203,80463,80764,81111,81459,81678,81478,81149,80999,81045,81165,81197,81377,81429,81488,81627,81984,82293,82430,82469,82522,82650,82735,82937,83015,83151,83200,83510,82572,82181,81445,81815,81607,81632,81639,81911,82143,82535,82831,82532,82242,81804,82070,82409,82978,83380,83805,84111,84571,84924,85358,85220,85233,85201,85804,86305,86753,87130,87362,87544,87634,87838,88088,87295,86485,85668,86096,86523,86992,87486,88106,88860,89346,89445,89404,88794,88467,88175,88676,89154,89653,90125,90595,91074,92078,92701,93576,93371,93464,93237,93381,93618,93816,94193,94486,94645,94793,94908,95106,95747,96372,97212,97190,97379,97418,97746,98022,98284,98575,98863,99214,99763,100299,100683,100632,100701,100926,101429,101882,102243,102632,102834,103190,103725,104425,105019,105266,105594,105825,106031,106106,106171,106328,106400,106519,106883,108046,109250
394656,"Grenada, MS",876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63410,63389,63292,63167,63044,63198,63568,63766,64031,64147,64651,65034,65875,66872,68011,68646,68937,69049,69398,70026,70575,71038,71476,72343,72930,73268,73439,74311,75785,77334,78581,79900,81388,83337,85079,86744
394544,"Dumas, TX",877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74005,73939,73926,73910,73974,73926,73846,73579,73619,73670,73937,73995,74070,73981,73969,73877,73855,73588,73307,72941,72769,72633,72609,72395,72375,72563,73026,73310,73422,73247,73118,72950,72686,72302,71903,71751,71654,71476,71434,71362,71415,71545,71867,72209,72513,72716,72932,73058,73264,73397,73510,73552,73751,74078,74811,76062,78069,80085,81456,81883,81591,81660,81803,82256,82438,82697,83204,83400,83314,82992,83027,83066,83462,83754,84016,84223,84047,84422,84511,85116,85098,85364,85617,86483,87348,88190,88771,89278,89984,90819,91541,92189,92827,93358,93791,94597,95515,96303,96741,97189,98071,98898,99788,100283,100636,101042,101605,102481,103471,104330,105166,106005,106820,107642,108022,108574,108738,109098,109450,110331,110936,111705,112180,113006,113863,114790,115570,116076,116528,117043,117464,117940,118469,119207,119893,120564,121033,121209,121315,121628,122337,123255,124356,125062
